name repository,creator user,url_html issue,url_api issue,title,body,state,pull request,data open,updated at
sawtooth-poet,dcmiddle,https://github.com/hyperledger/sawtooth-poet/pull/12,https://api.github.com/repos/hyperledger/sawtooth-poet/issues/12,Make engine ignore peer notification messages,"PoET does not need to react to its validator's peering events.
Gracefully handle those notifications by ignoring them rather than
logging an error.

Signed-off-by: Dan Middleton <dan.middleton@intel.com>",closed,True,2018-11-10 15:48:48,2018-11-14 19:04:01
sawtooth-poet,dcmiddle,https://github.com/hyperledger/sawtooth-poet/pull/11,https://api.github.com/repos/hyperledger/sawtooth-poet/issues/11,Remove windows make file from docs,Signed-off-by: Dan Middleton <dan.middleton@intel.com>,closed,True,2018-11-08 22:44:48,2018-11-14 21:09:50
sawtooth-poet,manojgop,https://github.com/hyperledger/sawtooth-poet/pull/10,https://api.github.com/repos/hyperledger/sawtooth-poet/issues/10,Initial commit for POET2,"This PR has multiple commits
1. Removing files from existing repo which will be superseded by POET2 directory
2. POET2 Engine and Service implementation based on Sawtooth consensus SDK
3. POET2 SGX Enclave code (trusted) and bridge (untrusted)
4. Rust-SGX C++ bridge layer and corresponding Rust FFI layer
5. C++ unit test cases for SGX enclave
6. Validatory registry TP for POET implemented in Rust
7. Docker compose files and debian package files
8. IAS client and proxy implementation in Rust
9. Enabled clippy error and rustfmt checks in Jenkins build.

Signed-off-by: Manoj Gopalakrishnan <manoj.gopalakrishnan@intel.com>",closed,True,2018-11-05 09:48:31,2019-03-22 20:20:58
sawtooth-poet,askmish,https://github.com/hyperledger/sawtooth-poet/pull/9,https://api.github.com/repos/hyperledger/sawtooth-poet/issues/9,Add new poet consensus engine,Signed-off-by: askmish <ashish.k.mishra@intel.com>,closed,True,2018-10-31 09:15:35,2018-11-06 16:36:29
sawtooth-poet,sandeeplandt,https://github.com/hyperledger/sawtooth-poet/pull/8,https://api.github.com/repos/hyperledger/sawtooth-poet/issues/8,Disabled debug log messages for PoET,"Debug messages are disabled from PoET. Debug log messages will not be displayed in the console. 


Signed-off-by: sandeeplandt <sandeepx.hs@intel.com>",open,True,2018-10-24 07:19:55,2018-10-24 07:19:55
sawtooth-poet,kulkarniamol,https://github.com/hyperledger/sawtooth-poet/pull/7,https://api.github.com/repos/hyperledger/sawtooth-poet/issues/7,Added license headers as indicated by the Fossology scan.,"Detailed report available in STL-398.

Signed-off-by: kulkarniamol <amol.kulkarni@intel.com>",open,True,2018-10-23 17:22:55,2018-11-16 09:43:30
sawtooth-poet,askmish,https://github.com/hyperledger/sawtooth-poet/pull/6,https://api.github.com/repos/hyperledger/sawtooth-poet/issues/6,Add readme for sawtooth-poet repo,Signed-off-by: askmish <ashish.k.mishra@intel.com>,closed,True,2018-10-12 06:17:52,2019-01-31 07:00:55
sawtooth-poet,TomBarnes,https://github.com/hyperledger/sawtooth-poet/pull/5,https://api.github.com/repos/hyperledger/sawtooth-poet/issues/5,Updates NOTICES file for Sawtooth 1.1,"Signed-off-by: Tom Barnes <thomas.j.barnes@intel.com>

Based on contents of setup.py in the following folders:

""sawtooth-poet\cli"",
""sawtooth-poet\common"",
""sawtooth-poet\core"",
""sawtooth-poet\\families"",
""sawtooth-poet\engine"",
""sawtooth-poet\sgx"",
""sawtooth-poet\simulator"",
""sawtooth-poet\ias_client"",
""sawtooth-poet\ias_proxy"",
...and run-time dependencies identified in:

""sawtooth-poet\dockerfile-installed""",closed,True,2018-10-11 00:03:23,2018-10-11 20:51:38
sawtooth-poet,TomBarnes,https://github.com/hyperledger/sawtooth-poet/pull/4,https://api.github.com/repos/hyperledger/sawtooth-poet/issues/4,License file updates as of September 2018,"Based on contents of setup.py in the following folders:

    ""sawtooth-poet\cli"",
    ""sawtooth-poet\common"",
    ""sawtooth-poet\core"",
    ""sawtooth-poet\\families"",
    ""sawtooth-poet\engine"",
    ""sawtooth-poet\sgx"",
    ""sawtooth-poet\simulator"",
    ""sawtooth-poet\ias_client"",
    ""sawtooth-poet\ias_proxy"",

...and run-time dependencies identified in:

    ""sawtooth-poet\dockerfile-installed""

Signed-off-by: Tom Barnes <thomas.j.barnes@intel.com>",closed,True,2018-09-29 00:03:07,2018-10-11 00:03:38
sawtooth-poet,rberg2,https://github.com/hyperledger/sawtooth-poet/pull/3,https://api.github.com/repos/hyperledger/sawtooth-poet/issues/3,Bumperupdate,,closed,True,2018-09-10 19:33:08,2018-09-12 18:40:32
sawtooth-poet,aludvik,https://github.com/hyperledger/sawtooth-poet/pull/2,https://api.github.com/repos/hyperledger/sawtooth-poet/issues/2,Fixup compose files,Fixes up a few minor issues in the docker CI tools.,closed,True,2018-07-25 19:29:17,2018-07-26 17:47:14
sawtooth-poet,aludvik,https://github.com/hyperledger/sawtooth-poet/pull/1,https://api.github.com/repos/hyperledger/sawtooth-poet/issues/1,Split PoET off into separate repo from Sawtooth Core,This commit sets up the Sawtooth PoET repo by reorganizing the Sawtooth Core repo post `git filter-branch --subdirectory-filter consensus/poet`.,closed,True,2018-07-20 19:57:51,2018-07-24 13:15:05
